Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Month
2024-10-31 00:00:00-04:00,229.08795100904055,229.57741798472995,225.1223128313268,225.66172790527344,64370100.0,0.0,0.0,2024-10
2024-11-01 00:00:00-04:00,220.72715344034327,225.10234466312102,220.02792579428782,222.66502380371094,65276700.0,0.0,0.0,2024-11
2024-11-04 00:00:00-05:00,220.74713841963055,222.54514803369162,219.46854635353304,221.76600646972656,44944500.0,0.0,0.0,2024-11
2024-11-05 00:00:00-05:00,221.5562414690178,223.70387248945224,220.896963160989,223.2044219970703,28111300.0,0.0,0.0,2024-11
2024-11-06 00:00:00-05:00,222.36535526416637,225.82155947797517,220.94691765378838,222.47523498535156,54561100.0,0.0,0.0,2024-11
2024-11-07 00:00:00-05:00,224.38313701629485,227.629565273657,224.32320539488208,227.22999572753906,42137700.0,0.0,0.0,2024-11
2024-11-08 00:00:00-05:00,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800.0,0.25,0.0,2024-11
2024-11-11 00:00:00-05:00,225.0,225.6999969482422,221.5,224.22999572753906,42005600.0,0.0,0.0,2024-11
2024-11-12 00:00:00-05:00,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,40398300.0,0.0,0.0,2024-11
2024-11-13 00:00:00-05:00,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200.0,0.0,0.0,2024-11
2024-11-14 00:00:00-05:00,225.02000427246094,228.8699951171875,225.0,228.22000122070312,44923900.0,0.0,0.0,2024-11
2024-11-15 00:00:00-05:00,226.39999389648438,226.9199981689453,224.27000427246094,225.0,47923700.0,0.0,0.0,2024-11
2024-11-18 00:00:00-05:00,225.25,229.74000549316406,225.1699981689453,228.02000427246094,44686000.0,0.0,0.0,2024-11
2024-11-19 00:00:00-05:00,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800.0,0.0,0.0,2024-11
2024-11-20 00:00:00-05:00,228.05999755859375,229.92999267578125,225.88999938964844,229.0,35169600.0,0.0,0.0,2024-11
2024-11-21 00:00:00-05:00,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300.0,0.0,0.0,2024-11
2024-11-22 00:00:00-05:00,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,38168300.0,0.0,0.0,2024-11
2024-11-25 00:00:00-05:00,231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800.0,0.0,0.0,2024-11
2024-11-26 00:00:00-05:00,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200.0,0.0,0.0,2024-11
2024-11-27 00:00:00-05:00,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,33498400.0,0.0,0.0,2024-11
2024-11-29 00:00:00-05:00,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,28481400.0,0.0,0.0,2024-11
2024-12-02 00:00:00-05:00,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,48137100.0,0.0,0.0,2024-12
2024-12-03 00:00:00-05:00,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,38861000.0,0.0,0.0,2024-12
2024-12-04 00:00:00-05:00,242.8699951171875,244.11000061035156,241.25,243.00999450683594,44383900.0,0.0,0.0,2024-12
2024-12-05 00:00:00-05:00,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,40033900.0,0.0,0.0,2024-12
2024-12-06 00:00:00-05:00,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,36870600.0,0.0,0.0,2024-12
2024-12-09 00:00:00-05:00,241.8300018310547,247.24000549316406,241.75,246.75,44649200.0,0.0,0.0,2024-12
2024-12-10 00:00:00-05:00,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,36873800.0,0.0,0.0,2024-12
